time,center_bubbles_px,nivel_x,nivel_y,nivel_t,temperature,watch_indicator
35:11.9,None,NaN,NaN,NaN,25.8125,None
35:12.9,None,NaN,NaN,NaN,25.8125,None
35:13.9,None,NaN,NaN,NaN,25.8125,None
35:14.9,None,NaN,NaN,NaN,25.8125,None
35:15.9,None,NaN,NaN,NaN,25.875,None
35:16.9,None,NaN,NaN,NaN,25.875,None
35:17.9,None,NaN,NaN,NaN,25.8125,None
35:18.9,None,NaN,NaN,NaN,25.75,None
35:19.9,None,NaN,NaN,NaN,25.8125,None
35:20.9,None,NaN,NaN,NaN,25.8125,None
35:21.9,None,NaN,NaN,NaN,25.8125,None
35:22.9,None,NaN,NaN,NaN,25.8125,None
35:23.9,None,NaN,NaN,NaN,25.8125,None
35:24.9,None,NaN,NaN,NaN,25.8125,None
35:26.0,None,NaN,NaN,NaN,25.875,None
35:26.9,None,NaN,NaN,NaN,25.8125,None
35:27.9,None,NaN,NaN,NaN,25.8125,None
35:28.9,None,NaN,NaN,NaN,25.8125,None
35:30.0,None,NaN,NaN,NaN,25.8125,None
35:30.9,None,NaN,NaN,NaN,25.8125,None
35:31.9,None,NaN,NaN,NaN,25.8125,None
35:32.9,None,NaN,NaN,NaN,25.8125,None
35:33.9,None,NaN,NaN,NaN,25.8125,None
35:34.9,None,NaN,NaN,NaN,25.8125,None
35:35.9,None,NaN,NaN,NaN,25.8125,None
35:36.9,None,NaN,NaN,NaN,25.8125,None
35:37.9,None,NaN,NaN,NaN,25.8125,None
35:38.9,None,NaN,NaN,NaN,25.8125,None
35:39.9,None,NaN,NaN,NaN,25.8125,None
35:40.9,None,NaN,NaN,NaN,25.875,None
35:41.9,None,NaN,NaN,NaN,25.8125,None
35:42.9,None,NaN,NaN,NaN,25.8125,None
35:43.9,None,NaN,NaN,NaN,25.8125,None
35:44.9,None,NaN,NaN,NaN,25.8125,None
35:45.9,None,NaN,NaN,NaN,25.8125,None
35:46.9,None,NaN,NaN,NaN,25.8125,None
35:47.9,None,NaN,NaN,NaN,25.8125,None
35:48.9,None,NaN,NaN,NaN,25.8125,None
35:49.9,None,NaN,NaN,NaN,25.8125,None
35:50.9,None,NaN,NaN,NaN,25.8125,None
35:51.9,None,NaN,NaN,NaN,25.8125,None
35:52.9,None,NaN,NaN,NaN,25.8125,None
35:53.9,None,NaN,NaN,NaN,25.8125,None
35:54.9,None,NaN,NaN,NaN,25.8125,None
35:55.9,None,NaN,NaN,NaN,25.8125,None
35:56.9,None,NaN,NaN,NaN,25.8125,None
35:57.9,None,NaN,NaN,NaN,25.8125,None
35:58.9,None,NaN,NaN,NaN,25.8125,None
35:59.9,None,NaN,NaN,NaN,25.8125,None
36:00.9,None,NaN,NaN,NaN,25.8125,None
36:01.9,None,NaN,NaN,NaN,25.8125,None
36:02.9,None,NaN,NaN,NaN,25.875,None
36:03.9,None,NaN,NaN,NaN,25.8125,None
36:04.9,None,NaN,NaN,NaN,25.8125,None
36:05.9,None,NaN,NaN,NaN,25.875,None
36:06.9,None,NaN,NaN,NaN,25.875,None
36:07.9,None,NaN,NaN,NaN,25.8125,None
36:09.0,None,NaN,NaN,NaN,25.875,None
36:09.9,None,NaN,NaN,NaN,25.875,None
36:10.9,None,NaN,NaN,NaN,25.8125,None
36:11.9,None,NaN,NaN,NaN,25.8125,None
36:13.0,None,NaN,NaN,NaN,25.8125,None
36:13.9,None,NaN,NaN,NaN,25.875,None
36:14.9,None,NaN,NaN,NaN,25.8125,None
36:15.9,None,NaN,NaN,NaN,25.875,None
36:17.0,None,NaN,NaN,NaN,25.8125,None
36:17.9,None,NaN,NaN,NaN,25.875,None
36:18.9,None,NaN,NaN,NaN,25.875,None
36:19.9,None,NaN,NaN,NaN,25.875,None
36:20.9,None,NaN,NaN,NaN,25.875,None
36:22.0,None,NaN,NaN,NaN,25.8125,None
36:22.9,None,NaN,NaN,NaN,25.875,None
36:23.9,None,NaN,NaN,NaN,25.875,None
36:24.9,None,NaN,NaN,NaN,25.875,None
36:25.9,None,NaN,NaN,NaN,25.875,None
36:26.9,None,NaN,NaN,NaN,25.875,None
36:27.9,None,NaN,NaN,NaN,25.875,None
36:28.9,None,NaN,NaN,NaN,25.875,None
36:29.9,None,NaN,NaN,NaN,25.875,None
36:30.9,None,NaN,NaN,NaN,25.875,None
36:31.9,None,NaN,NaN,NaN,25.875,None
36:32.9,None,NaN,NaN,NaN,25.875,None
36:33.9,None,NaN,NaN,NaN,25.875,None
36:34.9,None,NaN,NaN,NaN,25.875,None
36:35.9,None,NaN,NaN,NaN,25.875,None
36:36.9,None,NaN,NaN,NaN,25.875,None
36:38.0,None,NaN,NaN,NaN,25.9375,None
36:39.0,None,NaN,NaN,NaN,25.875,None
36:39.9,None,NaN,NaN,NaN,25.875,None
36:40.9,None,NaN,NaN,NaN,25.875,None
36:42.0,None,NaN,NaN,NaN,25.875,None
36:43.0,None,NaN,NaN,NaN,25.8125,None
36:43.9,None,NaN,NaN,NaN,25.875,None
36:44.9,None,NaN,NaN,NaN,25.875,None
36:45.9,None,NaN,NaN,NaN,25.875,None
36:46.9,None,NaN,NaN,NaN,25.875,None
36:47.9,None,NaN,NaN,NaN,25.875,None
36:48.9,None,NaN,NaN,NaN,25.875,None
36:49.9,None,NaN,NaN,NaN,25.875,None
36:51.0,None,NaN,NaN,NaN,25.875,None
36:52.0,None,NaN,NaN,NaN,25.875,None
36:52.9,None,NaN,NaN,NaN,25.875,None
36:53.9,None,NaN,NaN,NaN,25.875,None
36:54.9,None,NaN,NaN,NaN,25.875,None
36:56.0,None,NaN,NaN,NaN,25.875,None
36:56.9,None,NaN,NaN,NaN,25.875,None
36:57.9,None,NaN,NaN,NaN,25.875,None
36:58.9,None,NaN,NaN,NaN,25.875,None
37:00.0,None,NaN,NaN,NaN,25.875,None
37:00.9,None,NaN,NaN,NaN,25.875,None
37:01.9,None,NaN,NaN,NaN,25.875,None
37:02.9,None,NaN,NaN,NaN,25.875,None
37:03.9,None,NaN,NaN,NaN,25.875,None
37:05.0,None,NaN,NaN,NaN,25.875,None
37:05.9,None,NaN,NaN,NaN,25.875,None
37:06.9,None,NaN,NaN,NaN,25.875,None
37:07.9,None,NaN,NaN,NaN,25.875,None
37:09.0,None,NaN,NaN,NaN,25.875,None
37:09.9,None,NaN,NaN,NaN,25.875,None
37:10.9,None,NaN,NaN,NaN,25.875,None
37:11.9,None,NaN,NaN,NaN,25.875,None
37:12.9,None,NaN,NaN,NaN,25.875,None
37:13.9,None,NaN,NaN,NaN,25.875,None
37:14.9,None,NaN,NaN,NaN,25.875,None
37:15.9,None,NaN,NaN,NaN,25.875,None
37:17.0,None,NaN,NaN,NaN,25.8125,None
37:18.0,None,NaN,NaN,NaN,25.875,None
37:18.9,None,NaN,NaN,NaN,25.875,None
37:19.9,None,NaN,NaN,NaN,25.875,None
37:21.0,None,NaN,NaN,NaN,25.875,None
37:22.0,None,NaN,NaN,NaN,25.875,None
37:22.9,None,NaN,NaN,NaN,25.8125,None
37:23.9,None,NaN,NaN,NaN,25.875,None
37:24.9,None,NaN,NaN,NaN,25.875,None
37:26.0,None,NaN,NaN,NaN,25.875,None
37:26.9,None,NaN,NaN,NaN,25.875,None
37:27.9,None,NaN,NaN,NaN,25.875,None
37:29.0,None,NaN,NaN,NaN,25.875,None
37:30.0,None,NaN,NaN,NaN,25.875,None
37:30.9,None,NaN,NaN,NaN,25.8125,None
37:31.9,None,NaN,NaN,NaN,25.875,None
37:32.9,None,NaN,NaN,NaN,25.875,None
37:34.0,None,NaN,NaN,NaN,25.875,None
37:35.0,None,NaN,NaN,NaN,25.875,None
37:35.9,None,NaN,NaN,NaN,25.875,None
37:36.9,None,NaN,NaN,NaN,25.875,None
37:38.0,None,NaN,NaN,NaN,25.875,None
37:39.0,None,NaN,NaN,NaN,25.9375,None
37:39.9,None,NaN,NaN,NaN,25.875,None
37:40.9,None,NaN,NaN,NaN,25.875,None
37:41.9,None,NaN,NaN,NaN,25.875,None
37:43.0,None,NaN,NaN,NaN,25.875,None
37:43.9,None,NaN,NaN,NaN,25.9375,None
37:44.9,None,NaN,NaN,NaN,25.875,None
37:46.0,388,NaN,NaN,NaN,25.875,None
37:47.0,338,NaN,NaN,NaN,25.875,None
37:48.0,476.5,NaN,NaN,NaN,25.875,None
37:48.9,947,NaN,NaN,NaN,25.875,None
37:49.9,None,NaN,NaN,NaN,25.875,None
37:50.9,None,NaN,NaN,NaN,25.875,None
37:52.0,None,NaN,NaN,NaN,25.875,None
37:52.9,None,NaN,NaN,NaN,25.9375,None
37:53.9,None,NaN,NaN,NaN,25.875,None
37:55.0,None,NaN,NaN,NaN,25.875,None
37:56.0,None,NaN,NaN,NaN,25.9375,None
37:56.9,None,NaN,NaN,NaN,25.9375,None
37:57.9,None,NaN,NaN,NaN,25.875,None
37:58.9,None,NaN,NaN,NaN,25.875,None
38:00.0,None,NaN,NaN,NaN,25.875,None
38:01.0,None,NaN,NaN,NaN,25.9375,None
38:01.9,None,NaN,NaN,NaN,25.9375,None
38:02.9,363.5,NaN,NaN,NaN,25.875,None
38:04.0,349.5,NaN,NaN,NaN,25.875,None
38:05.0,410,NaN,NaN,NaN,25.875,None
38:05.9,None,NaN,NaN,NaN,25.9375,None
38:06.9,None,NaN,NaN,NaN,25.9375,None
38:08.0,None,NaN,NaN,NaN,25.875,None
38:09.0,None,NaN,NaN,NaN,25.875,None
38:09.9,None,NaN,NaN,NaN,25.9375,None
38:10.9,364,NaN,NaN,NaN,25.9375,None
38:12.0,947,NaN,NaN,NaN,25.875,None
38:13.0,None,NaN,NaN,NaN,25.9375,None
38:14.0,388.5,NaN,NaN,NaN,25.9375,None
38:14.9,366,NaN,NaN,NaN,25.9375,None
38:16.0,371.5,NaN,NaN,NaN,25.875,None
38:17.0,351,NaN,NaN,NaN,25.875,None
38:18.0,947,NaN,NaN,NaN,25.875,None
38:18.9,None,NaN,NaN,NaN,25.9375,None
38:19.9,476.5,NaN,NaN,NaN,25.9375,None
38:21.0,384,NaN,NaN,NaN,25.9375,None
38:22.0,401,NaN,NaN,NaN,25.9375,None
38:22.9,383,NaN,NaN,NaN,25.9375,None
38:23.9,383.5,NaN,NaN,NaN,25.9375,None
38:25.0,383.5,NaN,NaN,NaN,25.9375,None
38:26.0,384,NaN,NaN,NaN,25.9375,None
38:26.9,402.5,NaN,NaN,NaN,25.9375,None
38:27.9,400.5,NaN,NaN,NaN,25.9375,None
38:28.9,475,NaN,NaN,NaN,25.9375,None
38:30.0,479,NaN,NaN,NaN,25.9375,None
38:31.0,None,NaN,NaN,NaN,25.9375,None
38:31.9,None,NaN,NaN,NaN,25.9375,None
38:33.0,361,NaN,NaN,NaN,25.9375,None
38:34.0,947,NaN,NaN,NaN,25.9375,None
38:35.0,None,NaN,NaN,NaN,25.9375,None
38:35.9,318,NaN,NaN,NaN,25.9375,None
38:37.0,352.5,NaN,NaN,NaN,25.9375,None
38:38.0,362,NaN,NaN,NaN,25.9375,None
38:39.0,341.5,NaN,NaN,NaN,25.9375,None
38:39.9,364,NaN,NaN,NaN,25.9375,None
38:40.9,354,NaN,NaN,NaN,25.9375,None
38:42.0,354,NaN,NaN,NaN,25.9375,None
38:43.0,352.5,NaN,NaN,NaN,25.9375,None
38:44.0,354,NaN,NaN,NaN,25.9375,None
38:44.9,353.5,NaN,NaN,NaN,25.9375,None
38:45.9,353,NaN,NaN,NaN,25.875,None
38:47.0,947,NaN,NaN,NaN,25.9375,None
38:48.0,None,NaN,NaN,NaN,25.875,None
38:48.9,361,NaN,NaN,NaN,25.9375,None
38:49.9,370,NaN,NaN,NaN,25.9375,None
38:51.0,489,NaN,NaN,NaN,25.875,None
38:52.0,372.5,NaN,NaN,NaN,25.875,None
38:52.9,372.5,NaN,NaN,NaN,25.9375,None
38:53.9,360.5,NaN,NaN,NaN,25.9375,None
38:55.0,361,NaN,NaN,NaN,25.875,None
38:56.0,361,NaN,NaN,NaN,25.9375,None
38:57.0,362,NaN,NaN,NaN,25.9375,None
38:57.9,374,NaN,NaN,NaN,25.875,None
38:59.0,374,NaN,NaN,NaN,25.9375,None
39:00.0,373.5,NaN,NaN,NaN,25.875,None
39:01.0,372,NaN,NaN,NaN,25.9375,None
39:02.0,373,NaN,NaN,NaN,25.9375,None
39:03.0,373,NaN,NaN,NaN,25.875,None
39:04.0,372.5,NaN,NaN,NaN,25.875,None
39:05.0,372.5,NaN,NaN,NaN,25.875,None
39:05.9,947,NaN,NaN,NaN,25.875,None
39:06.9,None,NaN,NaN,NaN,25.9375,None
39:08.0,None,NaN,NaN,NaN,25.875,None
39:09.0,None,NaN,NaN,NaN,25.875,None
39:10.0,354,NaN,NaN,NaN,25.9375,None
39:10.9,366,NaN,NaN,NaN,25.875,None
39:12.0,363.5,NaN,NaN,NaN,25.875,None
39:13.0,364.5,NaN,NaN,NaN,25.9375,None
39:14.0,362,NaN,NaN,NaN,25.9375,None
39:14.9,363.5,NaN,NaN,NaN,25.9375,None
39:15.9,364,NaN,NaN,NaN,25.9375,None
39:17.0,393.5,NaN,NaN,NaN,25.875,None
39:18.0,380.5,NaN,NaN,NaN,25.9375,None
39:18.9,357,NaN,NaN,NaN,25.9375,None
39:19.9,371.5,NaN,NaN,NaN,25.9375,None
39:21.0,367.5,NaN,NaN,NaN,25.9375,None
39:22.0,368,NaN,NaN,NaN,25.9375,None
39:23.0,369,NaN,NaN,NaN,25.875,None
39:23.9,368,NaN,NaN,NaN,25.9375,None
39:25.0,368,NaN,NaN,NaN,25.9375,None
39:26.0,368,NaN,NaN,NaN,25.9375,None
39:27.0,368.5,NaN,NaN,NaN,25.9375,None
39:27.9,479,NaN,NaN,NaN,25.9375,None
39:29.0,947,NaN,NaN,NaN,25.9375,None
39:30.0,354,NaN,NaN,NaN,25.875,None
39:31.0,362.5,NaN,NaN,NaN,25.9375,None
39:31.9,367.5,NaN,NaN,NaN,25.9375,None
39:33.0,314.5,NaN,NaN,NaN,25.9375,None
39:34.0,367,NaN,NaN,NaN,25.9375,None
39:35.0,367,NaN,NaN,NaN,25.9375,None
39:35.9,368.5,NaN,NaN,NaN,25.875,None
39:36.9,367.5,NaN,NaN,NaN,25.875,None
39:38.0,368,NaN,NaN,NaN,25.9375,None
39:39.0,346,NaN,NaN,NaN,25.9375,None
39:40.0,None,NaN,NaN,NaN,25.9375,None
39:40.9,None,NaN,NaN,NaN,25.9375,None
39:42.0,None,NaN,NaN,NaN,26,None
39:43.0,None,NaN,NaN,NaN,25.9375,None
39:44.0,None,NaN,NaN,NaN,26,None
39:44.9,None,NaN,NaN,NaN,26,None
39:46.0,None,NaN,NaN,NaN,25.9375,None
39:47.0,None,NaN,NaN,NaN,26,None
39:48.0,None,NaN,NaN,NaN,25.9375,None
39:49.0,None,NaN,NaN,NaN,25.9375,None
39:50.0,None,NaN,NaN,NaN,25.9375,None
39:51.0,None,NaN,NaN,NaN,25.9375,None
39:52.0,None,NaN,NaN,NaN,25.9375,None
39:53.0,None,NaN,NaN,NaN,25.9375,None
39:54.0,None,NaN,NaN,NaN,25.9375,None
39:55.0,None,NaN,NaN,NaN,25.9375,None
39:56.0,None,NaN,NaN,NaN,25.9375,None
39:57.0,948,NaN,NaN,NaN,25.9375,None
39:57.9,None,NaN,NaN,NaN,25.9375,None
39:58.9,None,NaN,NaN,NaN,25.9375,None
40:00.0,None,NaN,NaN,NaN,25.9375,None
40:01.0,None,NaN,NaN,NaN,25.9375,None
40:01.9,None,NaN,NaN,NaN,25.9375,None
40:03.0,None,NaN,NaN,NaN,25.9375,None
40:04.0,None,NaN,NaN,NaN,25.9375,None
40:05.0,None,NaN,NaN,NaN,26,None
40:05.9,None,NaN,NaN,NaN,25.9375,None
40:07.0,None,NaN,NaN,NaN,26,None
40:08.0,None,NaN,NaN,NaN,26,None
40:09.0,None,NaN,NaN,NaN,25.9375,None
40:10.0,None,NaN,NaN,NaN,25.9375,None
40:10.9,None,NaN,NaN,NaN,25.9375,None
40:12.0,None,NaN,NaN,NaN,26,None
40:13.0,None,NaN,NaN,NaN,26,None
40:14.0,None,NaN,NaN,NaN,26,None
40:14.9,None,NaN,NaN,NaN,25.9375,None
40:16.0,None,NaN,NaN,NaN,25.9375,None
40:17.0,None,NaN,NaN,NaN,26,None
40:18.0,None,NaN,NaN,NaN,26,None
40:18.9,None,NaN,NaN,NaN,25.9375,None
40:20.0,None,NaN,NaN,NaN,25.9375,None
40:21.0,None,NaN,NaN,NaN,25.9375,None
40:22.0,None,NaN,NaN,NaN,25.9375,None
40:23.0,None,NaN,NaN,NaN,25.9375,None
40:24.0,None,NaN,NaN,NaN,25.9375,None
40:25.0,None,NaN,NaN,NaN,25.9375,None
40:26.0,None,NaN,NaN,NaN,25.9375,None
40:27.0,None,NaN,NaN,NaN,25.9375,None
40:27.9,None,NaN,NaN,NaN,26,None
40:29.0,None,NaN,NaN,NaN,25.9375,None
40:30.0,None,NaN,NaN,NaN,25.9375,None
40:31.0,None,NaN,NaN,NaN,26,None
40:31.9,None,NaN,NaN,NaN,25.9375,None
40:32.9,None,NaN,NaN,NaN,25.9375,None
40:34.0,None,NaN,NaN,NaN,25.9375,None
40:35.0,None,NaN,NaN,NaN,25.9375,None
40:36.0,None,NaN,NaN,NaN,25.9375,None
40:37.0,None,NaN,NaN,NaN,26,None
40:38.0,None,NaN,NaN,NaN,26,None
40:39.0,None,NaN,NaN,NaN,26,None
40:40.0,None,NaN,NaN,NaN,25.9375,None
40:40.9,None,NaN,NaN,NaN,25.9375,None
40:42.0,None,NaN,NaN,NaN,26,None
40:43.0,None,NaN,NaN,NaN,25.9375,None
40:44.0,None,NaN,NaN,NaN,26,None
40:44.9,None,NaN,NaN,NaN,26,None
40:46.0,None,NaN,NaN,NaN,26,None
40:47.0,None,NaN,NaN,NaN,26,None
40:48.0,None,NaN,NaN,NaN,25.9375,None
40:49.0,None,NaN,NaN,NaN,25.9375,None
40:50.0,283,NaN,NaN,NaN,25.9375,None
40:51.0,319,NaN,NaN,NaN,25.9375,None
40:52.0,319.5,NaN,NaN,NaN,26,None
40:53.0,289.5,NaN,NaN,NaN,25.9375,None
40:54.0,947.5,NaN,NaN,NaN,25.9375,None
40:55.0,None,NaN,NaN,NaN,25.9375,None
40:56.0,None,NaN,NaN,NaN,25.9375,None
40:57.0,None,NaN,NaN,NaN,25.9375,None
40:57.9,None,NaN,NaN,NaN,25.9375,None
40:59.0,None,NaN,NaN,NaN,25.9375,None
41:00.0,None,NaN,NaN,NaN,25.9375,None
41:01.0,None,NaN,NaN,NaN,25.9375,None
41:02.0,None,NaN,NaN,NaN,25.9375,None
41:03.0,None,NaN,NaN,NaN,26,None
41:04.0,None,NaN,NaN,NaN,25.9375,None
41:05.0,None,NaN,NaN,NaN,26,None
41:06.0,None,NaN,NaN,NaN,26,None
41:06.9,None,NaN,NaN,NaN,26,None
41:08.0,None,NaN,NaN,NaN,26,None
41:09.0,None,NaN,NaN,NaN,26,None
41:10.0,None,NaN,NaN,NaN,26,None
08:10.8,None,NaN,NaN,NaN,None,None
